onset	duration	type
148138	1	S 67
148338	1	S 68
148528	1	S 69
148729	1	S 70
148929	1	S 71
149120	1	S 72
149320	1	S 73
149510	1	S 74
149711	1	S 75
149901	1	S 76
150102	1	S 77
150302	1	S 78
150492	1	S 79
150693	1	S 80
150883	1	S 81
151084	1	S 82
151274	1	S 83
151474	1	S 84
151675	1	S 85
151865	1	S 86
152066	1	S 87
152256	1	S 88
152457	1	S 89
152657	1	S 90
152847	1	S 91
153048	1	S 92
153238	1	S 93
153439	1	S 94
153629	1	S 95
153829	1	S 96
154030	1	S 97
154220	1	S 98
154421	1	S 99
154611	1	S100
154811	1	S101
155002	1	S102
155202	1	S103
155403	1	S104
155593	1	S105
155793	1	S106
155984	1	S107
156184	1	S108
156375	1	S109
156575	1	S110
156775	1	S111
156966	1	S112
157166	1	S113
157357	1	S114
157557	1	S115
157747	1	S116
157948	1	S117
158148	1	S118
158339	1	S119
158539	1	S120
158730	1	S121
158930	1	S122
159120	1	S123
159321	1	S124
159521	1	S125
159712	1	S126
159912	1	S127
160102	1	S128
160303	1	S129
160493	1	S130
160694	1	S131
160894	1	S132
161084	1	S133
161285	1	S134
161475	1	S135
161676	1	S136
161866	1	S137
162066	1	S138
162267	1	S139
162457	1	S140
162658	1	S141
162848	1	S142
163048	1	S143
163239	1	S144
163439	1	S145
163640	1	S146
163830	1	S147
164030	1	S148
164221	1	S149
164421	1	S150
164612	1	S151
164812	1	S152
165013	1	S153
165203	1	S154
165403	1	S155
165594	1	S156
165794	1	S157
165985	1	S158
166185	1	S159
166385	1	S160
166576	1	S161
166776	1	S162
166967	1	S163
167167	1	S164
167357	1	S165
167558	1	S166
167758	1	S167
167949	1	S168
168149	1	S169
168339	1	S170
168540	1	S171
168740	1	S172
168931	1	S173
169131	1	S174
169322	1	S175
169522	1	S176
169712	1	S177
169913	1	S178
170113	1	S179
170303	1	S180
170504	1	S181
170694	1	S182
170895	1	S183
171085	1	S184
171286	1	S185
171486	1	S186
171676	1	S187
171877	1	S188
172067	1	S189
172268	1	S190
172458	1	S191
172658	1	S192
172859	1	S193
173049	1	S194
173250	1	S195
173440	1	S196
173640	1	S197
173831	1	S198
174031	1	S199
174232	1	S200
174422	1	S201
174622	1	S202
174813	1	S203
175013	1	S204
175204	1	S205
175404	1	S206
175604	1	S207
175795	1	S208
175995	1	S209
176186	1	S210
176386	1	S211
176577	1	S212
176777	1	S213
176977	1	S214
177168	1	S215
177368	1	S216
177559	1	S217
177759	1	S218
177949	1	S219
178150	1	S220
178350	1	S221
178541	1	S222
178741	1	S223
178931	1	S224
179132	1	S225
179322	1	S226
179523	1	S227
179723	1	S228
179913	1	S229
180114	1	S230
180304	1	S231
180505	1	S232
180695	1	S233
180895	1	S234
181096	1	S235
181286	1	S236
181487	1	S237
181677	1	S238
181877	1	S239
182068	1	S240
182268	1	S241
182469	1	S242
182659	1	S243
182860	1	S244
183050	1	S245
183250	1	S246
183441	1	S247
183641	1	S248
183842	1	S249
184032	1	S250
184232	1	S251
184423	1	S252
184623	1	S253
184824	1	S254
185014	1	S255
185405	1	S  1
185605	1	S  2
185796	1	S  3
185996	1	S  4
186196	1	S  5
186387	1	S  6
186587	1	S  7
