onset	duration	type
171181	1	S 97
171371	1	S 98
171571	1	S 99
171762	1	S100
171962	1	S101
172163	1	S102
172353	1	S103
172553	1	S104
172744	1	S105
172944	1	S106
173135	1	S107
173335	1	S108
173535	1	S109
173726	1	S110
173926	1	S111
174117	1	S112
174317	1	S113
174507	1	S114
174708	1	S115
174908	1	S116
175099	1	S117
175299	1	S118
175490	1	S119
175690	1	S120
175880	1	S121
176081	1	S122
176281	1	S123
176472	1	S124
176672	1	S125
176862	1	S126
177063	1	S127
177253	1	S128
177454	1	S129
177654	1	S130
177844	1	S131
178045	1	S132
178235	1	S133
178436	1	S134
178636	1	S135
178826	1	S136
179027	1	S137
179217	1	S138
179418	1	S139
179608	1	S140
179808	1	S141
180009	1	S142
180199	1	S143
180400	1	S144
180590	1	S145
180790	1	S146
180981	1	S147
181181	1	S148
181382	1	S149
181572	1	S150
181773	1	S151
181963	1	S152
182163	1	S153
182354	1	S154
182554	1	S155
182755	1	S156
182945	1	S157
183145	1	S158
183336	1	S159
183536	1	S160
